11327,Atlanta 1996,UKR
10460,Paris 1900,BEL
14175,London 2012,MEX
22368,Berlin 1936,IND
11080,Los Angeles 1984,ROU
7440,Montreal 1976,URS
7787,Stockholm 1912,USA
17334,Amsterdam 1928,SWE
19195,Athens 2004,AUS
3338,Beijing 2008,GBR
6879,Beijing 2008,USA
20462,Tokyo 1964,EUA
5066,London 1908,FRA
13123,Munich 1972,POL
16522,London 2012,CZE
3663,Sydney 2000,YUG
17624,Moscow 1980,ROU
11326,Barcelona 1992,HUN
10804,Los Angeles 1984,CAN
7415,Seoul 1988,NZL
7197,Rome 1960,DEN
14077,London 2012,UKR
12804,Beijing 2008,JPN
2567,Stockholm 1912,NOR
22742,Barcelona 1992,GHA
18268,Barcelona 1992,EUN
19928,London 2012,CUB
10690,London 2012,ESP
7161,London 2012,GER
3509,Paris 1924,FRA
8344,Beijing 2008,JAM
21735,Berlin 1936,GER
6733,Athens 2004,SCG
8970,Montreal 1976,GDR
7310,Stockholm 1912,RSA
10541,Amsterdam 1928,USA
16228,Los Angeles 1984,FRG
181,Barcelona 1992,ESP
3431,Barcelona 1992,TPE
13060,Paris 1900,GBR
15735,Beijing 2008,AUS
18467,Rome 1960,PAK
20970,Paris 1924,FIN
8040,London 1948,USA
12031,London 1948,USA
2245,Barcelona 1992,USA
15076,Seoul 1988,CAN
18286,Barcelona 1992,GER
17142,London 2012,ITA
18916,Berlin 1936,JPN
11822,Seoul 1988,TUR
8470,Barcelona 1992,AUS
5699,Antwerp 1920,BEL
4269,Paris 1924,SUI
9587,Sydney 2000,USA
2620,London 1948,DEN
9853,Athens 2004,ARG
5974,Sydney 2000,KAZ
940,Sydney 2000,USA
2472,Mexico 1968,BUL
14261,Moscow 1980,MEX
9160,Moscow 1980,YUG
20997,Atlanta 1996,CHN
20448,Atlanta 1996,AUS
12520,Barcelona 1992,TCH
1797,Helsinki 1952,URS
8380,Athens 2004,FRA
20784,Munich 1972,GDR
499,Moscow 1980,URS
12006,Paris 1924,GBR
8457,Beijing 2008,FRA
19197,Athens 2004,FRA
22158,Tokyo 1964,JPN
10299,Stockholm 1912,SWE
11100,Seoul 1988,URS
5944,Athens 2004,EGY
7597,St Louis 1904,CAN
916,Beijing 2008,BLR
21247,London 2012,USA
6357,Tokyo 1964,TCH
4926,Antwerp 1920,SUI
8878,Athens 2004,GRE
1800,Beijing 2008,CHN
9986,London 2012,AUS
13225,Moscow 1980,URS
955,London 1908,BEL
19329,Berlin 1936,FRA
20388,Moscow 1980,TCH
7363,Munich 1972,TCH
10738,Barcelona 1992,USA
9236,Montreal 1976,YUG
8651,Beijing 2008,AUS
14189,Munich 1972,TCH
18006,London 2012,KOR
9727,Paris 1924,USA
8764,Tokyo 1964,URS
483,Amsterdam 1928,USA
19132,Berlin 1936,ITA
9661,Seoul 1988,GDR
3245,Los Angeles 1932,JPN
6001,London 2012,BRA
2675,Antwerp 1920,SWE
22041,London 1908,USA
19037,Montreal 1976,USA
9702,Tokyo 1964,EUA
17400,Athens 2004,COL
16688,Paris 1900,FRA
10032,London 2012,CHN
20973,Paris 1924,FRA
14585,Moscow 1980,ROU
14793,Sydney 2000,JPN
1589,Antwerp 1920,USA
7400,London 1948,EGY
19276,Amsterdam 1928,ARG
3722,London 1948,ITA
17532,Los Angeles 1984,FRG
9627,Seoul 1988,GDR
15157,Rome 1960,USA
13476,Los Angeles 1984,ITA
329,Athens 2004,CHN
7873,Paris 1900,GER
8707,Seoul 1988,FIN
18540,Athens 2004,EST
19590,Seoul 1988,SWE
1907,Paris 1924,BEL
1593,Stockholm 1912,SWE
10523,Melbourne / Stockholm 1956,USA
22526,Tokyo 1964,POL
17390,Montreal 1976,POL
220,Antwerp 1920,USA
4358,Seoul 1988,KOR
15001,Rome 1960,ITA
2818,Melbourne / Stockholm 1956,URS
15563,Atlanta 1996,DEN
11789,Sydney 2000,GER
22271,Sydney 2000,GBR
19269,Sydney 2000,GRE
2545,Barcelona 1992,JPN
19653,Los Angeles 1984,GBR
11839,Munich 1972,USA
6146,Berlin 1936,GER
2212,Paris 1924,SWE
17426,Atlanta 1996,AUS
12852,Barcelona 1992,GER
16090,Athens 2004,NED
9490,Los Angeles 1984,YUG
1615,Stockholm 1912,FIN
13405,London 1948,SUI
10600,Seoul 1988,URS
15357,Helsinki 1952,TRI
8727,Munich 1972,ROU
7897,Seoul 1988,CHN
2176,Montreal 1976,GDR
13633,Beijing 2008,NED
8864,Athens 2004,AUS
15500,Paris 1924,NOR
14000,Seoul 1988,URS
21022,London 1908,SWE
3691,Athens 2004,SWE
8384,London 1948,USA
12556,Munich 1972,URS
14896,Moscow 1980,ITA
22387,Sydney 2000,USA
4400,Mexico 1968,HUN
1764,Beijing 2008,KAZ
10353,Los Angeles 1932,USA
1330,Seoul 1988,GDR
16,London 2012,AUS
19841,Barcelona 1992,NED
12386,Beijing 2008,NED
3511,Berlin 1936,MEX
15995,Beijing 2008,USA
10152,Los Angeles 1984,YUG
18465,Montreal 1976,URS
6972,Tokyo 1964,URS
3084,Mexico 1968,CUB
15870,Los Angeles 1984,FRG
18105,Paris 1900,FRA
766,Moscow 1980,URS
14297,Montreal 1976,POL
11506,Berlin 1936,USA
18060,Stockholm 1912,SWE
8465,Rome 1960,HUN
14114,Montreal 1976,JPN
17733,Atlanta 1996,JPN
15249,Atlanta 1996,FRA
7879,London 2012,JPN
13295,Berlin 1936,DEN
19602,Munich 1972,ITA
19085,Antwerp 1920,FRA
9758,Atlanta 1996,FRA
16538,Seoul 1988,USA
4562,Barcelona 1992,CUB
6544,Moscow 1980,URS
7584,London 2012,CHN
16439,Amsterdam 1928,USA
7286,Los Angeles 1984,AUT
14476,London 1948,YUG
9607,Sydney 2000,RUS
18258,Sydney 2000,NED
11297,Mexico 1968,HUN
8477,Barcelona 1992,EUN
17613,Los Angeles 1984,CAN
22529,Sydney 2000,KOR
19649,Los Angeles 1932,AUS
21230,Atlanta 1996,CHN
10067,Mexico 1968,HUN
2685,Moscow 1980,ITA
1085,Paris 1924,SUI
17517,Barcelona 1992,NED
20316,Tokyo 1964,GBR
6723,Berlin 1936,GER
19113,Moscow 1980,GBR
19020,Los Angeles 1984,ROU
8058,Berlin 1936,GER
16200,Melbourne / Stockholm 1956,YUG
3964,Seoul 1988,NZL
9791,Stockholm 1912,GBR
16198,Los Angeles 1984,USA
4029,Los Angeles 1984,USA
21109,Helsinki 1952,USA
14446,London 1908,GBR
1414,London 1948,NOR
12117,London 1948,USA
18983,Mexico 1968,JPN
7435,Amsterdam 1928,GBR
4555,Montreal 1976,URS
15451,Stockholm 1912,DEN
13458,Moscow 1980,URS
10243,Berlin 1936,NOR
2971,Atlanta 1996,ITA
18388,Barcelona 1992,USA
9768,Paris 1924,NED
7603,Beijing 2008,ESP
9097,London 1908,NOR
9407,London 1908,GBR
19260,Barcelona 1992,EUN
13991,Antwerp 1920,DEN
9670,Seoul 1988,USA
15359,Mexico 1968,HUN
4948,Barcelona 1992,NZL
19887,Berlin 1936,SUI
21323,Amsterdam 1928,NED
16399,Tokyo 1964,PAK
6851,Helsinki 1952,ESP
3186,Montreal 1976,URS
8506,Atlanta 1996,NED
3699,Sydney 2000,MOZ
157,Atlanta 1996,GER
11939,Seoul 1988,FRG
17885,Sydney 2000,FRA
8998,Los Angeles 1984,GBR
5573,Beijing 2008,USA
886,Rome 1960,HUN
5543,Munich 1972,URS
13650,Amsterdam 1928,POL
10668,Melbourne / Stockholm 1956,USA
13418,Sydney 2000,ROU
12449,London 1948,USA
13231,Munich 1972,USA
2120,Rome 1960,SWE
13652,Athens 2004,HUN
20741,Paris 1924,GBR
21640,Rome 1960,FIN
8405,Los Angeles 1984,ROU
16421,Moscow 1980,YUG
5705,Los Angeles 1984,USA
7050,Los Angeles 1984,ESP
17468,St Louis 1904,USA
13930,Antwerp 1920,NED
1165,Barcelona 1992,ESP
124,London 1908,SWE
2648,Los Angeles 1984,FRG
7357,London 2012,RUS
10101,Seoul 1988,FRG
5785,Rome 1960,URS
8456,Moscow 1980,URS
12938,London 2012,AUS
13487,Mexico 1968,USA
288,Atlanta 1996,CAN
22054,Athens 2004,UKR
3207,Beijing 2008,SRB
6608,Helsinki 1952,USA
13183,Athens 2004,CHN
21906,Helsinki 1952,URS
8577,Atlanta 1996,NED
11142,Tokyo 1964,URS
18516,London 2012,GBR
20255,Los Angeles 1984,FRA
12744,Atlanta 1996,GER
1730,Atlanta 1996,RUS
18980,Rome 1960,URS
17768,Atlanta 1996,RUS
1642,Sydney 2000,CHI
11942,Melbourne / Stockholm 1956,URS
5559,Los Angeles 1984,BRA
10498,Athens 2004,CUB
22688,London 2012,CRO
10531,Helsinki 1952,HUN
7246,Los Angeles 1984,ROU
10553,Rome 1960,HUN
5129,Montreal 1976,FRG
10327,Barcelona 1992,KOR
14490,Los Angeles 1984,AUT
4536,Moscow 1980,URS
17943,Berlin 1936,IND
8639,Berlin 1936,AUT
9564,Munich 1972,USA
18301,Beijing 2008,BRA
16606,Athens 2004,RUS
13209,Barcelona 1992,ROU
7802,Antwerp 1920,BEL
339,Amsterdam 1928,CAN
7936,Moscow 1980,URS
6758,Antwerp 1920,GRE
9558,Amsterdam 1928,SUI
7409,London 2012,GER
19610,Moscow 1980,BUL
8363,Mexico 1968,HUN
2426,Sydney 2000,ITA
16089,Athens 2004,ITA
14775,Sydney 2000,FRA
2983,Sydney 2000,HUN
11646,Amsterdam 1928,AUT
14032,Berlin 1936,GER
8987,Atlanta 1996,JAM
4724,Rome 1960,HUN
18605,Antwerp 1920,FIN
18755,Los Angeles 1984,USA
11879,Stockholm 1912,GBR
219,Seoul 1988,ITA
10313,Helsinki 1952,GBR
11645,Barcelona 1992,HUN
12033,Los Angeles 1932,GBR
21668,Athens 2004,ITA
14610,Moscow 1980,GDR
2698,Athens 2004,AUS
1585,Munich 1972,GDR
2572,Sydney 2000,FRA
18414,Amsterdam 1928,GBR
20622,Los Angeles 1932,HUN
233,Munich 1972,GDR
14501,Moscow 1980,CUB
435,Beijing 2008,KOR
19814,Moscow 1980,GDR
10489,Atlanta 1996,NED
10572,Paris 1924,GBR
1934,Berlin 1936,GER
16741,London 2012,GBR
20727,Los Angeles 1932,HUN
15022,Melbourne / Stockholm 1956,ARG
22218,London 2012,CUB
15450,Amsterdam 1928,JPN
4496,Beijing 2008,BRA
1867,Sydney 2000,USA
15352,Moscow 1980,BUL
3724,Antwerp 1920,FRA
21377,St Louis 1904,USA
12709,London 2012,CHN
11047,Rome 1960,ITA
16118,Athens 2004,CRO
0,Berlin 1936,GER
2777,Tokyo 1964,URS
21241,London 1948,USA
16034,Melbourne / Stockholm 1956,USA
6877,Beijing 2008,ECU
1850,Sydney 2000,USA
12648,London 2012,NED
236,Athens 2004,ITA
21106,Sydney 2000,USA
13857,Montreal 1976,CAN
1215,Helsinki 1952,FRA
19615,Sydney 2000,USA
22499,Barcelona 1992,USA
20660,Rome 1960,USA
20477,Paris 1924,FRA
10652,Munich 1972,GDR
19411,Amsterdam 1928,FRA
3087,Paris 1924,POR
22068,Helsinki 1952,URS
21147,Barcelona 1992,USA
14279,Berlin 1936,FIN
1191,Melbourne / Stockholm 1956,URS
11149,Beijing 2008,CHN
16305,Beijing 2008,RUS
3610,London 2012,CZE
19535,Antwerp 1920,SWE
6788,St Louis 1904,USA
20539,Mexico 1968,BUL
13366,London 1908,DEN
19272,Rome 1960,GBR
414,St Louis 1904,USA
10274,Sydney 2000,CUB
13654,Montreal 1976,URS
18628,London 1908,GBR
9882,Melbourne / Stockholm 1956,FRA
1476,Sydney 2000,GBR
1398,Barcelona 1992,ESP
8351,Barcelona 1992,GBR
3615,Moscow 1980,GBR
1118,London 1948,ITA
13722,Paris 1924,FRA
1366,Mexico 1968,URS
6841,Beijing 2008,USA
3906,Montreal 1976,GDR
2661,Barcelona 1992,GBR
13035,Atlanta 1996,JPN
10372,Munich 1972,NZL
21141,London 2012,NED
7197,Los Angeles 1984,CAN
21307,London 2012,CHN
4290,Seoul 1988,AHO
13837,Barcelona 1992,CUB
5650,Mexico 1968,FRG
4324,Beijing 2008,USA
67,Atlanta 1996,NED
16569,Seoul 1988,YUG
22516,Melbourne / Stockholm 1956,EUA
16822,Sydney 2000,CHN
21232,Amsterdam 1928,SWE
20512,London 2012,HUN
5843,Seoul 1988,URS
22307,Sydney 2000,BLR
21469,Athens 2004,CUB
8831,Athens 2004,CUB
6417,Seoul 1988,URS
12390,Montreal 1976,URS
2201,Atlanta 1996,AUS
229,Beijing 2008,NED
18959,London 2012,USA
9482,Rome 1960,EUA
5956,London 1908,GBR
19274,Tokyo 1964,FRA
14777,Beijing 2008,USA
21007,Helsinki 1952,HUN
12851,Beijing 2008,USA
12880,London 2012,GER
13170,Sydney 2000,CHI
8204,London 2012,BEL
9629,Melbourne / Stockholm 1956,USA
12150,Tokyo 1964,POL
4956,Helsinki 1952,TCH
22640,Moscow 1980,DEN
20512,Beijing 2008,HUN
9750,Moscow 1980,GDR
8760,Moscow 1980,URS
4944,Melbourne / Stockholm 1956,EUA
8775,Montreal 1976,USA
9038,Melbourne / Stockholm 1956,USA
5740,Barcelona 1992,FRA
11904,Montreal 1976,URS
16345,Rome 1960,JPN
6091,London 2012,RUS
13252,London 2012,USA
4241,Atlanta 1996,JPN
22632,Seoul 1988,USA
5071,Seoul 1988,FRG
7221,Berlin 1936,GER
18361,Barcelona 1992,FRA
7490,Beijing 2008,AUS
2609,London 2012,MNE
22167,Tokyo 1964,URS
2792,Beijing 2008,ESP
20919,Barcelona 1992,EUN
17673,Rome 1960,NOR
6966,Athens 2004,USA
18109,London 2012,CHN
19842,Atlanta 1996,RUS
7755,Sydney 2000,CUB
22316,Los Angeles 1932,FRA
14994,Beijing 2008,GBR
11237,London 1908,SWE
12954,Moscow 1980,HUN
12087,Los Angeles 1932,CAN
21955,Antwerp 1920,GBR
12476,Los Angeles 1984,ROU
21248,Rome 1960,DEN
14336,Tokyo 1964,EUA
8080,Atlanta 1996,GER
8029,Beijing 2008,GBR
6910,Barcelona 1992,KOR
18712,Moscow 1980,GDR
7020,Sydney 2000,RUS
19540,Montreal 1976,URS
6081,Beijing 2008,ESP
14659,Los Angeles 1984,USA
15336,Moscow 1980,URS
17862,Antwerp 1920,NED
78,Barcelona 1992,EUN
15596,Beijing 2008,POL
8050,Athens 2004,SUI
10272,Paris 1900,FRA
15557,Los Angeles 1984,FRA
1342,Atlanta 1996,FRA
18367,Sydney 2000,AUS
8846,Sydney 2000,JPN
8010,Melbourne / Stockholm 1956,USA
13829,Sydney 2000,RUS
8363,Tokyo 1964,HUN
9794,London 1908,GBR
18271,Beijing 2008,RUS
9785,Paris 1924,USA
14474,London 2012,FRA
9151,Los Angeles 1984,CHN
20338,Barcelona 1992,GER
5311,Melbourne / Stockholm 1956,ITA
3360,Munich 1972,FRG
921,London 2012,USA
10350,St Louis 1904,USA
17569,Rome 1960,URS
15954,Seoul 1988,GDR
18982,Athens 2004,NOR
9049,Sydney 2000,NOR
6933,St Louis 1904,USA
4395,Antwerp 1920,NOR
17366,Rome 1960,BUL
9324,Paris 1900,ZZX
22437,Munich 1972,URS
12114,Athens 2004,GER
18343,Atlanta 1996,CAN
5248,Los Angeles 1984,ITA
14181,Barcelona 1992,ESP
17105,Beijing 2008,GBR
12096,Sydney 2000,RUS
14228,Tokyo 1964,JPN
21857,Seoul 1988,BEL
14392,Barcelona 1992,EUN
1831,Los Angeles 1984,ITA
9032,Sydney 2000,NOR
15217,Seoul 1988,URS
13276,Helsinki 1952,USA
292,London 2012,MEX
1735,Montreal 1976,URS
10772,Munich 1972,GDR
15148,Beijing 2008,ESP
20025,Munich 1972,URS
21381,Berlin 1936,GER
22538,London 2012,USA
1266,Montreal 1976,URS
19659,St Louis 1904,USA
4952,Athens 2004,RUS
21724,St Louis 1904,USA
12977,Amsterdam 1928,ITA
5496,Seoul 1988,GBR
17104,Los Angeles 1984,FRG
17262,Moscow 1980,ROU
6234,Atlanta 1996,NOR
3433,London 2012,CAN
20543,London 1948,FRA
12610,Paris 1900,GBR
8453,Munich 1972,FRG
3131,Antwerp 1920,NOR
7605,Moscow 1980,SUI
4586,Athens 2004,GER
5792,Los Angeles 1984,SWE
20046,Barcelona 1992,SWE
16111,Athens 2004,GBR
12584,Los Angeles 1932,USA
13222,London 2012,NED
6562,Seoul 1988,URS
17766,Munich 1972,POL
12995,London 1948,DEN
6857,Beijing 2008,BRA
10242,London 1908,USA
4150,Atlanta 1996,AUS
16674,Berlin 1936,FIN
19894,Sydney 2000,KOR
21355,Barcelona 1992,USA
18834,Barcelona 1992,ROU
547,London 2012,FRA
2803,Sydney 2000,TPE
22000,Stockholm 1912,USA
16600,Antwerp 1920,ITA
669,Helsinki 1952,FIN
17550,Helsinki 1952,AUS
12172,Sydney 2000,SUI
15362,Sydney 2000,AUS
14245,Moscow 1980,SWE
22678,Amsterdam 1928,USA
10727,Los Angeles 1932,GBR
14473,Sydney 2000,CUB
13354,London 2012,CHN
1779,Sydney 2000,UKR
22636,Seoul 1988,GBR
21054,Melbourne / Stockholm 1956,IND
423,Melbourne / Stockholm 1956,USA
14248,Melbourne / Stockholm 1956,ITA
17802,Barcelona 1992,GER
11557,London 2012,GBR
22639,Los Angeles 1932,DEN
11736,Athens 2004,BUL
18467,Melbourne / Stockholm 1956,PAK
10807,Sydney 2000,RUS
13521,Sydney 2000,ROU
15829,Sydney 2000,RUS
16035,Antwerp 1920,FIN
16932,Munich 1972,URS
5267,Antwerp 1920,SWE
7217,Seoul 1988,POL
19562,Montreal 1976,POR
3437,Antwerp 1920,USA
20720,Los Angeles 1984,BRA
11540,London 2012,GBR
22400,Tokyo 1964,URS
12878,Barcelona 1992,EUN
3646,Los Angeles 1984,FRG
3174,Beijing 2008,MAR
11015,London 2012,SWE
11871,Athens 2004,AUS
15744,Atlanta 1996,USA
22482,Beijing 2008,GER
3951,Montreal 1976,URS
7159,Los Angeles 1984,AUS
19875,Beijing 2008,AUS
11481,Seoul 1988,FRA
20471,Mexico 1968,POL
9068,Rome 1960,HUN
11665,Melbourne / Stockholm 1956,EUA
10292,London 1948,SWE
17346,London 2012,USA
421,Stockholm 1912,NOR
4421,Athens 2004,ITA
7869,Rome 1960,EUA
21994,Paris 1924,USA
5386,Athens 2004,JPN
65,Antwerp 1920,BEL
18124,Rome 1960,USA
6018,Sydney 2000,USA
10711,Athens 2004,GBR
14321,Munich 1972,NZL
16307,St Louis 1904,USA
10712,Mexico 1968,SUI
1923,Beijing 2008,AZE
13315,Atlanta 1996,USA
18887,Athens 2004,ROU
17708,Antwerp 1920,BEL
2128,Los Angeles 1984,ROU
9886,Stockholm 1912,SWE
3986,Mexico 1968,FRG
14001,Berlin 1936,ITA
17370,Barcelona 1992,GER
9375,London 2012,CRO
639,Barcelona 1992,KOR
22269,Antwerp 1920,SUI
4907,Athens 1896,ZZX
14127,Athens 2004,RUS
22687,Munich 1972,URS
8692,Seoul 1988,GBR
8182,Atlanta 1996,USA
2949,London 1948,FRA
14056,Rome 1960,ITA
19754,Los Angeles 1984,ROU
8048,Stockholm 1912,SWE
18089,St Louis 1904,GER
15675,Sydney 2000,BLR
22576,Barcelona 1992,NGR
6401,Amsterdam 1928,ITA
2697,London 2012,ITA
18575,Mexico 1968,BRA
15676,Montreal 1976,POL
19129,Atlanta 1996,JPN
20191,Beijing 2008,JAM
22256,Athens 2004,AUS
2682,London 2012,DEN
18023,Montreal 1976,URS
18183,Moscow 1980,URS
5643,Beijing 2008,FRA
13720,Barcelona 1992,GER
10324,Athens 2004,USA
2146,Athens 2004,USA
19028,Paris 1924,ITA
14835,Stockholm 1912,RU1
11027,St Louis 1904,USA
11928,Tokyo 1964,USA
10518,Barcelona 1992,CHN
6655,Los Angeles 1984,USA
22016,Sydney 2000,USA
20401,Los Angeles 1984,GBR
2230,Barcelona 1992,GER
17902,Sydney 2000,AUS
9681,Beijing 2008,CHN
6106,Barcelona 1992,ESP
13680,Seoul 1988,FRA
17457,Atlanta 1996,POL
7976,St Louis 1904,USA
1668,Tokyo 1964,USA
2401,Sydney 2000,ISR
11706,St Louis 1904,USA
21839,London 2012,ARG
18761,Mexico 1968,FRA
4275,London 1948,USA
5149,London 1948,EGY
15132,Seoul 1988,KEN
19378,Seoul 1988,BUL
14004,London 2012,BRA
15422,London 1908,SWE
20128,St Louis 1904,USA
2827,Barcelona 1992,IRI
14366,Athens 2004,UKR
3467,Seoul 1988,HUN
10559,London 1948,IND
12716,Athens 2004,RUS
2688,Moscow 1980,ESP
21932,St Louis 1904,USA
15218,Antwerp 1920,FRA
10778,Seoul 1988,URS
10786,London 1908,GBR
49,Rome 1960,AUS
19885,Tokyo 1964,USA
10293,Atlanta 1996,USA
16391,Paris 1900,FRA
9613,Tokyo 1964,EUA
12838,Barcelona 1992,CUB
4289,Atlanta 1996,NED
6969,Beijing 2008,USA
7898,Atlanta 1996,USA
16058,Atlanta 1996,GRE
21110,Atlanta 1996,USA
20436,Athens 2004,ARG
2656,Atlanta 1996,ROU
7311,Athens 2004,GER
1246,Beijing 2008,GER
495,Munich 1972,GDR
8465,Melbourne / Stockholm 1956,HUN
2219,Athens 2004,CUB
21402,Helsinki 1952,JAM
11898,Atlanta 1996,RSA
12636,Mexico 1968,DEN
13778,Beijing 2008,USA
17769,Beijing 2008,USA
451,London 1908,USA
370,Moscow 1980,URS
15192,Tokyo 1964,EUA
782,Melbourne / Stockholm 1956,BUL
18576,Beijing 2008,CAN
8650,Sydney 2000,SUI
13301,Seoul 1988,FRG
8149,Athens 2004,NED
14428,Munich 1972,HUN
5557,Paris 1924,SWE
8559,Rome 1960,AUS
22670,Beijing 2008,ISL
12447,London 2012,NZL
13533,Beijing 2008,AUS
14315,London 1948,SWE
1399,Atlanta 1996,RUS
10490,London 2012,POR
6006,Athens 2004,ITA
4628,Sydney 2000,YUG
16654,Mexico 1968,PAK
11428,Paris 1924,NOR
22148,Moscow 1980,BUL
41,London 2012,CHN
18188,Antwerp 1920,ITA
16686,Paris 1924,CAN
19889,Berlin 1936,SUI
19294,Helsinki 1952,URS
7158,Munich 1972,URS
7084,Tokyo 1964,BRA
338,Amsterdam 1928,GER
18960,London 2012,CAN
16942,Los Angeles 1932,HUN
11226,Beijing 2008,AUS
8888,Melbourne / Stockholm 1956,ITA
11585,Athens 2004,ITA
6025,Helsinki 1952,GBR
20527,Beijing 2008,CHN
8314,Athens 1896,DEN
17958,Stockholm 1912,USA
5756,Seoul 1988,FRG
21711,London 2012,BRA
19063,Paris 1924,USA
20279,Melbourne / Stockholm 1956,ITA
12667,Berlin 1936,GER
8773,Berlin 1936,SWE
14312,Seoul 1988,JPN
17476,Beijing 2008,CHN
15795,Sydney 2000,RUS
9382,Rome 1960,CAN
15707,Athens 2004,USA
17831,Berlin 1936,IND
19670,Berlin 1936,AUT
6932,Mexico 1968,YUG
12282,Los Angeles 1984,CHN
6693,Los Angeles 1984,GBR
10333,Los Angeles 1984,FRG
3772,St Louis 1904,USA
4299,Stockholm 1912,NOR
410,Berlin 1936,NOR
18604,Stockholm 1912,GER
7831,Barcelona 1992,EUN
3622,Barcelona 1992,GER
18410,Atlanta 1996,ROU
6109,Athens 2004,KOR
22356,Munich 1972,ITA
8146,Seoul 1988,GDR
395,Montreal 1976,URS
18046,Barcelona 1992,KOR
18053,Atlanta 1996,TUR
15825,Antwerp 1920,USA
2482,Sydney 2000,TRI
11231,Barcelona 1992,EUN
12204,Paris 1900,FRA
8426,Rome 1960,EUA
17959,Melbourne / Stockholm 1956,SWE
5137,Munich 1972,IND
12778,Paris 1900,FRA
5217,Athens 2004,RUS
22264,Seoul 1988,FRA
5284,Rome 1960,URS
3987,Athens 2004,RUS
21496,Athens 1896,GRE
15985,Berlin 1936,FRA
16275,Athens 1896,GRE
21820,Stockholm 1912,NED
11195,Montreal 1976,URS
2680,Seoul 1988,FRG
532,Los Angeles 1932,USA
4982,Seoul 1988,GDR
7387,Athens 2004,RUS
3861,Mexico 1968,SUI
21427,Rome 1960,URS
913,Athens 2004,JPN
17005,Los Angeles 1984,ROU
18980,Melbourne / Stockholm 1956,URS
13261,London 2012,ITA
21898,Seoul 1988,NOR
18581,Amsterdam 1928,YUG
15503,Moscow 1980,GDR
4070,Sydney 2000,CAN
17730,Los Angeles 1984,JPN
8733,Seoul 1988,PER
20842,London 2012,AUS
2207,Atlanta 1996,POL
8446,Moscow 1980,CUB
21225,Mexico 1968,URS
1257,Beijing 2008,ITA
22460,Sydney 2000,FRA
9591,Seoul 1988,ESP
16898,Barcelona 1992,EUN
2209,Stockholm 1912,NED
4769,London 1908,BEL
19064,Paris 1924,GBR
20842,Beijing 2008,AUS
4513,Berlin 1936,AUT
4396,Rome 1960,USA
18214,Montreal 1976,URS
5858,Beijing 2008,BRA
7966,Mexico 1968,JPN
5582,London 1948,ITA
4906,Antwerp 1920,ITA
19580,Melbourne / Stockholm 1956,EUA
19436,Paris 1924,NED
21828,Barcelona 1992,GBR
22171,Stockholm 1912,DEN
14362,Munich 1972,URS
520,Stockholm 1912,DEN
9358,Sydney 2000,AUS
19601,Sydney 2000,AUS
21557,London 2012,MNE
15845,London 1908,CAN
1418,Los Angeles 1984,CAN
15169,London 1908,SWE
15822,Berlin 1936,ARG
10256,Montreal 1976,HUN
20304,Athens 2004,GER
13827,Los Angeles 1984,AUS
18317,Stockholm 1912,GBR
11329,Barcelona 1992,GER
18914,Beijing 2008,RUS
111,Munich 1972,URS
10847,Sydney 2000,RUS
16933,Stockholm 1912,DEN
18107,Paris 1900,FRA
18397,Los Angeles 1932,CAN
2058,Berlin 1936,FRA
2782,Seoul 1988,YUG
7855,London 1908,GBR
9398,Beijing 2008,VEN
15603,Mexico 1968,TCH
18369,Sydney 2000,RUS
9229,Munich 1972,URS
7025,London 1908,GER
7773,Sydney 2000,JPN
4665,Berlin 1936,USA
20875,Helsinki 1952,USA
20160,Helsinki 1952,GBR
14330,London 1948,YUG
6560,Tokyo 1964,EUA
22381,Paris 1924,USA
8276,Mexico 1968,FRG
4216,Antwerp 1920,BEL
20007,London 1908,GBR
18487,Amsterdam 1928,GBR
3369,Paris 1924,USA
14642,Barcelona 1992,CUB
6375,Barcelona 1992,POL
15719,Rome 1960,BEL
20336,Atlanta 1996,NED
9571,Mexico 1968,URS
3502,London 2012,SVK
5715,London 1908,HUN
12195,Mexico 1968,ROU
10009,Los Angeles 1984,ROU
7719,Stockholm 1912,GBR
10206,Sydney 2000,KOR
11213,Seoul 1988,URS
1682,Melbourne / Stockholm 1956,USA
21575,Munich 1972,HUN
778,Sydney 2000,GER
7397,Amsterdam 1928,GER
18749,Sydney 2000,ESP
12606,Beijing 2008,GBR
20195,Moscow 1980,YUG
12632,Helsinki 1952,FIN
12662,London 2012,DEN
20247,Montreal 1976,POR
5476,Tokyo 1964,GBR
9565,Moscow 1980,URS
7624,Atlanta 1996,POL
2255,London 2012,CAN
12859,Sydney 2000,NOR
11622,Beijing 2008,CUB
16946,Atlanta 1996,ITA
9308,Atlanta 1996,KOR
9190,Mexico 1968,URS
21203,Athens 2004,AUS
2279,Beijing 2008,BRA
3398,Seoul 1988,NED
3023,Seoul 1988,NZL
22711,Sydney 2000,KEN
3887,Atlanta 1996,ESP
13360,Paris 1900,USA
22567,Antwerp 1920,FRA
11346,Rome 1960,URS
10594,London 2012,UKR
13724,Moscow 1980,BRA
20117,Barcelona 1992,HUN
3590,Beijing 2008,GER
7742,Helsinki 1952,AUS
11858,London 1948,GBR
12664,Paris 1924,FRA
4551,Moscow 1980,TCH
4744,Sydney 2000,GER
7975,Atlanta 1996,ARG
13079,Beijing 2008,BRA
21136,Tokyo 1964,PAK
13755,Sydney 2000,BRA
21714,Moscow 1980,SWE
15091,Sydney 2000,DEN
